"SAMPLING_REQUIREMENT","SPECIES_CODE","LENGTH_WEIGHT_A_MALE","LENGTH_WEIGHT_B_MALE","LENGTH_WEIGHT_A_FEMALE","LENGTH_WEIGHT_B_FEMALE","LENGTH_WEIGHT_A_UNSPECIFIED","LENGTH_WEIGHT_B_UNSPECIFIED","MAXIMUM_LENGTH","MATURE_LENGTH","LENGTH_TYPE","LENGTH_UNITS","WEIGHT_TYPE","WEIGHT_UNITS"
"Georges Bank",70,0.0030558270000000001,3.32297441,0.0030558270000000001,3.32297441,0.0030558270000000001,3.32297441,45,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",112,0.0035166920000000001,3.134647889,0.0035166920000000001,3.134647889,0.0035166920000000001,3.134647889,120,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",114,0.0029348730000000002,3.137164324,0.0029348730000000002,3.137164324,0.0029348730000000002,3.137164324,200,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",118,0.011204752,3.0144410330000002,0.011204752,3.0144410330000002,0.011204752,3.0144410330000002,47,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",122,0.0083566690000000006,3.1787851250000001,0.0083566690000000006,3.1787851250000001,0.0083566690000000006,3.1787851250000001,48,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",123,0.012291552000000001,3.1000209719999998,0.012291552000000001,3.1000209719999998,0.012291552000000001,3.1000209719999998,50,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",138,0.035023584000000003,2.5898534949999998,0.035023584000000003,2.5898534949999998,0.035023584000000003,2.5898534949999998,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",141,0.0019834010000000001,3.4341169250000001,0.0019834010000000001,3.4341169250000001,0.0019834010000000001,3.4341169250000001,100,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",142,0.0025847800000000001,3.3194851070000002,0.0025847800000000001,3.3194851070000002,0.0025847800000000001,3.3194851070000002,100,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",143,0.010701287,3.0022355649999999,0.010701287,3.0022355649999999,0.010701287,3.0022355649999999,50,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",146,0.0042242690000000001,3.1836839179999998,0.0042242690000000001,3.1836839179999998,0.0042242690000000001,3.1836839179999998,21,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",150,0.079494911000000001,1.934393754,0.079494911000000001,1.934393754,0.079494911000000001,1.934393754,20,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",152,0.25305298500000001,1.3277140890000001,0.25305298500000001,1.3277140890000001,0.25305298500000001,1.3277140890000001,14,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",156,0.0047363600000000002,3.1735870749999999,0.0047363600000000002,3.1735870749999999,0.0047363600000000002,3.1735870749999999,24,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",157,0.120188216,1.7736032289999999,0.120188216,1.7736032289999999,0.120188216,1.7736032289999999,13,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",159,0.0012560010000000001,3.0561269969999998,0.0012560010000000001,3.0561269969999998,0.0012560010000000001,3.0561269969999998,140,30,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",160,0.0033266340000000002,3.2771817730000001,0.0033266340000000002,3.2771817730000001,0.0033266340000000002,3.2771817730000001,46,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",164,0.012442320999999999,2.9856489339999999,0.012442320999999999,2.9856489339999999,0.012442320999999999,2.9856489339999999,49,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",165,0.003437893,3.365336283,0.003437893,3.365336283,0.003437893,3.365336283,,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",180,0.016568959000000001,2.700942392,0.016568959000000001,2.700942392,0.016568959000000001,2.700942392,14,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",194,0.013343961,2.8050979680000001,0.013343961,2.8050979680000001,0.013343961,2.8050979680000001,44,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",200,0.0017486750000000001,3.2504617420000002,0.0017486750000000001,3.2504617420000002,0.0017486750000000001,3.2504617420000002,150,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",201,0.0074772689999999999,3.0601287130000001,0.0074772689999999999,3.0601287130000001,0.0074772689999999999,3.0601287130000001,150,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",202,0.0039829899999999996,3.0372922670000002,0.0039829899999999996,3.0372922670000002,0.0039829899999999996,3.0372922670000002,100,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",203,0.0037186570000000002,3.1248698589999999,0.0037186570000000002,3.1248698589999999,0.0037186570000000002,3.1248698589999999,100,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",204,0.0030114410000000001,3.1910746830000001,0.0030114410000000001,3.1910746830000001,0.0030114410000000001,3.1910746830000001,150,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",216,0.197120986,2.447632107,0.197120986,2.447632107,0.197120986,2.447632107,105,,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",220,0.0039193420000000001,2.9698632140000001,0.0024244779999999999,3.1109900179999999,0.0039193420000000001,2.9698632140000001,120,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",221,0.0039329819999999998,3.0427459950000002,0.0039329819999999998,3.0427459950000002,0.0039329819999999998,3.0427459950000002,100,0,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",222,0.00077258800000000005,3.313875447,0.00077258800000000005,3.313875447,0.00077258800000000005,3.313875447,105,,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",223,0.0020290680000000002,3.2950185379999999,0.0020290680000000002,3.2950185379999999,0.0020290680000000002,3.2950185379999999,96,,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",224,0.001540888,3.313910001,0.001540888,3.313910001,0.001540888,3.313910001,68,,"Total Length","Centimeters","Total Weight","Grams"
"Georges Bank",227,0.013380619999999999,2.7677446670000001,0.013380619999999999,2.7677446670000001,0.013380619999999999,2.7677446670000001,16,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",241,0.0093045909999999992,2.3739154120000001,0.0093045909999999992,2.3739154120000001,0.0093045909999999992,2.3739154120000001,200,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",243,,,,,,,300,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",247,0.160648546,2.405773414,0.160648546,2.405773414,0.160648546,2.405773414,46,,"Pre Anal Fin Length","Millimeters","Total Weight","Grams"
"Georges Bank",248,0.12688163199999999,2.49245194,0.12688163199999999,2.49245194,0.12688163199999999,2.49245194,79,,"Pre Anal Fin Length","Millimeters","Total Weight","Grams"
"Georges Bank",252,0.001202633,3.686133967,0.001202633,3.686133967,0.001202633,3.686133967,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",293,0.00040430899999999999,4.3714652440000004,0.00040430899999999999,4.3714652440000004,0.00040430899999999999,4.3714652440000004,9,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",300,0.0079976439999999999,3.0727858829999999,0.0079976439999999999,3.0727858829999999,0.0079976439999999999,3.0727858829999999,200,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",301,0.010508349,3.0969777920000001,0.010508349,3.0969777920000001,0.010508349,3.0969777920000001,47,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",302,0.008431572,3.132769734,0.008431572,3.132769734,0.008431572,3.132769734,46,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",303,0.080060000000000006,2.0880000000000001,0.080060000000000006,2.0880000000000001,0.080060000000000006,2.0880000000000001,20,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",304,0.0075082960000000002,2.9769340550000001,0.0075082960000000002,2.9769340550000001,0.0075082960000000002,2.9769340550000001,17,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",305,0.013736694000000001,2.8516393889999998,0.013736694000000001,2.8516393889999998,0.013736694000000001,2.8516393889999998,14,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",306,0.055755450999999998,2.2116203730000001,0.055755450999999998,2.2116203730000001,0.055755450999999998,2.2116203730000001,36,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",309,0.327644873,1.1432394610000001,0.327644873,1.1432394610000001,0.327644873,1.1432394610000001,8,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",313,0.011925028000000001,3.002330229,0.011925028000000001,3.002330229,0.011925028000000001,3.002330229,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",317,0.0037364049999999999,3.3207535340000001,0.0037364049999999999,3.3207535340000001,0.0037364049999999999,3.3207535340000001,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",320,0.0098064309999999991,3.169587624,0.0098064309999999991,3.169587624,0.0098064309999999991,3.169587624,200,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",323,0.14723863800000001,1.701188742,0.14723863800000001,1.701188742,0.14723863800000001,1.701188742,12,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",329,0.0056272079999999999,3.094722456,0.0056272079999999999,3.094722456,0.0056272079999999999,3.094722456,31,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",330,0.011241398,2.8655541119999999,0.011241398,2.8655541119999999,0.011241398,2.8655541119999999,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",340,0.064761171000000006,1.5621983820000001,0.064761171000000006,1.5621983820000001,0.064761171000000006,1.5621983820000001,25,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",350,0.0035023340000000002,2.9550373360000002,0.0035023340000000002,2.9550373360000002,0.0035023340000000002,2.9550373360000002,24,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",376,1.0037037390000001,0.65052142700000004,1.0037037390000001,0.65052142700000004,1.0037037390000001,0.65052142700000004,6,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",384,0.064029242,2.7034753220000001,0.064029242,2.7034753220000001,0.064029242,2.7034753220000001,12,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",400,0.026132452,2.8714234510000001,0.026132452,2.8714234510000001,0.026132452,2.8714234510000001,100,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",410,0.82240847800000005,2.4007571959999998,0.82240847800000005,2.4007571959999998,0.82240847800000005,2.4007571959999998,36,0,"Pre Anal Fin Length","Millimeters","Total Weight","Grams"
"Georges Bank",411,0.015641168,3.4994969650000001,0.015641168,3.4994969650000001,0.015641168,3.4994969650000001,61,1,"Pre Anal Fin Length","Millimeters","Total Weight","Grams"
"Georges Bank",412,0.00057140499999999998,3.5422766659999998,0.00057140499999999998,3.5422766659999998,0.00057140499999999998,3.5422766659999998,52,1,"Pre Anal Fin Length","Millimeters","Total Weight","Grams"
"Georges Bank",414,0.24621098,2.900969656,0.24621098,2.900969656,0.24621098,2.900969656,60,1,"Pre Anal Fin Length","Millimeters","Total Weight","Grams"
"Georges Bank",455,0.0054553659999999997,2.4187777810000002,0.0054553659999999997,2.4187777810000002,0.0054553659999999997,2.4187777810000002,43,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",478,0.0011353279999999999,3.8167332630000002,0.0011353279999999999,3.8167332630000002,0.0011353279999999999,3.8167332630000002,14,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",501,0.062201403000000002,2.9421089729999998,0.062201403000000002,2.9421089729999998,0.062201403000000002,2.9421089729999998,100,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",502,0.083868828000000006,2.8594264809999999,0.083868828000000006,2.8594264809999999,0.083868828000000006,2.8594264809999999,12,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",503,0.012952178999999999,2.9950469329999998,0.012952178999999999,2.9950469329999998,0.012952178999999999,2.9950469329999998,140,30,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",506,0.073520957999999997,2.1125982840000002,0.073520957999999997,2.1125982840000002,0.073520957999999997,2.1125982840000002,7,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",520,0.033491936999999999,2.5580174169999998,0.033491936999999999,2.5580174169999998,0.033491936999999999,2.5580174169999998,13,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",526,0.026607562000000001,2.7878133279999999,0.026607562000000001,2.7878133279999999,0.026607562000000001,2.7878133279999999,14,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",558,0.054389567999999999,2.109465132,0.054389567999999999,2.109465132,0.054389567999999999,2.109465132,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",576,0.014480715999999999,2.8016652679999998,0.014480715999999999,2.8016652679999998,0.014480715999999999,2.8016652679999998,12,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",588,0.500476908,1.532936512,0.500476908,1.532936512,0.500476908,1.532936512,38,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",590,0.0017420000000000001,3.11985,0.00174,3.1198000000000001,0.00174,3.1198000000000001,26,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",594,0.005085081,3.1631869890000002,0.005085081,3.1631869890000002,0.005085081,3.1631869890000002,84,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",595,0.011768999,3.214273183,0.011768999,3.214273183,0.011768999,3.214273183,16,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",600,0.000741922,3.138608713,0.000741922,3.138608713,0.000741922,3.138608713,43,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",602,0.00062116899999999997,3.0507152390000001,0.00062116899999999997,3.0507152390000001,0.00062116899999999997,3.0507152390000001,76,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",604,0.00055010599999999997,2.354536247,0.00055010599999999997,2.354536247,0.00055010599999999997,2.354536247,96,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",607,0.00017923700000000001,3.3152715499999998,0.00017923700000000001,3.3152715499999998,0.00017923700000000001,3.3152715499999998,41,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",608,0.000144454,3.5997318809999999,0.000144454,3.5997318809999999,0.000144454,3.5997318809999999,68,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",610,0.0048566729999999997,2.686890945,0.0048566729999999997,2.686890945,0.0048566729999999997,2.686890945,200,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",612,0.00075632800000000001,3.0108930699999998,0.00075632800000000001,3.0108930699999998,0.00075632800000000001,3.0108930699999998,29,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",613,0.00024771899999999998,2.9326621689999999,0.00024771899999999998,2.9326621689999999,0.00024771899999999998,2.9326621689999999,75,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",614,0.0091106869999999993,2.1516776809999998,0.0091106869999999993,2.1516776809999998,0.0091106869999999993,2.1516776809999998,99,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",619,0.0022676110000000001,3.1320189260000002,0.0022676110000000001,3.1320189260000002,0.0022676110000000001,3.1320189260000002,54,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",620,0.003667146,3.0839392320000001,0.003667146,3.0839392320000001,0.003667146,3.0839392320000001,52,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",622,0.031048591,1.954241983,0.031048591,1.954241983,0.031048591,1.954241983,40,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",623,0.0019380000000000001,3.091221,0.0019380000000000001,3.091221,0.0019380000000000001,3.091221,38,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",625,0.0089068340000000006,2.9162408110000002,0.0089068340000000006,2.9162408110000002,0.0089068340000000006,2.9162408110000002,41,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",627,0.002751369,2.9972004879999998,0.002751369,2.9972004879999998,0.002751369,2.9972004879999998,22,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",630,0.0012988030000000001,3.118964112,0.0012988030000000001,3.118964112,0.0012988030000000001,3.118964112,40,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",631,0.40446848499999999,0.91553611099999999,0.40446848499999999,0.91553611099999999,0.40446848499999999,0.91553611099999999,21,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",632,0.057120663000000002,1.8077752650000001,0.057120663000000002,1.8077752650000001,0.057120663000000002,1.8077752650000001,15,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",633,0.0013649459999999999,3.2094692779999998,0.0013649459999999999,3.2094692779999998,0.0013649459999999999,3.2094692779999998,19,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",635,0.026357538,2.4698722989999999,0.026357538,2.4698722989999999,0.026357538,2.4698722989999999,23,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",640,0.0016625800000000001,3.2211564269999999,0.0016625800000000001,3.2211564269999999,0.0016625800000000001,3.2211564269999999,200,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",647,0.002680558,3.067863274,0.002680558,3.067863274,0.002680558,3.067863274,56,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",649,0.015726535999999999,2.605966451,0.015726535999999999,2.605966451,0.015726535999999999,2.605966451,38,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",650,0.0055225789999999997,2.7146277919999999,0.0055225789999999997,2.7146277919999999,0.0055225789999999997,2.7146277919999999,32,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",701,0.0089379520000000007,3.2805588019999998,0.0089379520000000007,3.2805588019999998,0.0089379520000000007,3.2805588019999998,27,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",702,0.0015060550000000001,2.565531038,0.0015060550000000001,2.565531038,0.0015060550000000001,2.565531038,27,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",704,0.035630459000000003,2.6890604279999999,0.035630459000000003,2.6890604279999999,0.035630459000000003,2.6890604279999999,48,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",708,0.085331553000000004,1.964885075,0.085331553000000004,1.964885075,0.085331553000000004,1.964885075,8,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",712,0.00097907700000000007,3.105060258,0.00097907700000000007,3.105060258,0.00097907700000000007,3.105060258,28,0,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",716,0.003697573,3.064521225,0.003697573,3.064521225,0.003697573,3.064521225,26,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",724,0.0081181799999999991,3.0015624820000002,0.0081181799999999991,3.0015624820000002,0.0081181799999999991,3.0015624820000002,79,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",725,0.0015771959999999999,3.6277049809999999,0.0015771959999999999,3.6277049809999999,0.0015771959999999999,3.6277049809999999,17,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",729,0.0069506029999999996,2.9118870010000002,0.0069506029999999996,2.9118870010000002,0.0069506029999999996,2.9118870010000002,28,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",732,0.0000143,3.9084902509999999,0.0000143,3.9084902509999999,0.0000143,3.9084902509999999,56,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",743,0.018316064,2.9672628630000002,0.018316064,2.9672628630000002,0.018316064,2.9672628630000002,27,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",745,0.003424547,2.9652999439999999,0.003424547,2.9652999439999999,0.003424547,2.9652999439999999,22,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",749,0.0014152539999999999,3.5263103089999999,0.0014152539999999999,3.5263103089999999,0.0014152539999999999,3.5263103089999999,48,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",756,2.9123163559999998,0.047700896999999999,2.9123163559999998,0.047700896999999999,2.9123163559999998,0.047700896999999999,16,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",759,0.00000055899999999999996,4.9662579310000003,0.00000055899999999999996,4.9662579310000003,0.00000055899999999999996,4.9662579310000003,25,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",774,0.10831685200000001,2.4215067430000001,0.10831685200000001,2.4215067430000001,0.10831685200000001,2.4215067430000001,15,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",777,0.078636444,2.3881501589999998,0.078636444,2.3881501589999998,0.078636444,2.3881501589999998,10,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",784,0.00000061600000000000001,4.7606434249999996,0.00000061600000000000001,4.7606434249999996,0.00000061600000000000001,4.7606434249999996,89,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",795,0.01481918,2.9495775320000002,0.01481918,2.9495775320000002,0.01481918,2.9495775320000002,15,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",811,0.024557916999999999,2.6763757030000002,0.024557916999999999,2.6763757030000002,0.024557916999999999,2.6763757030000002,9,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",814,0.00061287799999999997,3.5037237389999998,0.00061287799999999997,3.5037237389999998,0.00061287799999999997,3.5037237389999998,53,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",819,0.00030079800000000002,3.8399018310000002,0.00030079800000000002,3.8399018310000002,0.00030079800000000002,3.8399018310000002,24,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",862,0.0053214839999999996,2.9219652009999999,0.0053214839999999996,2.9219652009999999,0.0053214839999999996,2.9219652009999999,38,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",863,0.00067518199999999997,3.8191593259999999,0.00067518199999999997,3.8191593259999999,0.00067518199999999997,3.8191593259999999,16,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",865,0.0019052310000000001,2.697687594,0.0019052310000000001,2.697687594,0.0019052310000000001,2.697687594,47,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",866,0.05820583,2.4495396949999999,0.05820583,2.4495396949999999,0.05820583,2.4495396949999999,8,,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",880,0.058434192000000003,2.1852978260000002,0.058434192000000003,2.1852978260000002,0.058434192000000003,2.1852978260000002,13,1,"Fork Length","Centimeters","Total Weight","Grams"
"Georges Bank",883,0.028245762000000001,2.1554680190000002,0.028245762000000001,2.1554680190000002,0.028245762000000001,2.1554680190000002,15,,"Fork Length","Centimeters","Total Weight","Grams"
